TCODE,TIMESTAMP,TXID,FREQ,BW,AMP,DEVCNT,X,Y,Z,TLW
382,2015-07-31T16:43:06,64847492,540062208,14642,-80.39,2,-82.13,40.56,8.00,5.8
382,2015-07-31T16:43:06,63382935,540127168,10737,-94.73,2,-83.96,35.77,8.00,3.3
382,2015-07-31T16:43:06,54718731,540187904,4880,-91.12,1,-73.90,62.15,8.00,0
382,2015-07-31T16:43:06,41153804,552997824,13015,-64.54,1,-61.63,65.36,8.00,5.8
382,2015-07-31T16:43:06,55399046,574996992,4880,-98.32,1,-73.90,62.15,8.00,7.2
382,2015-07-31T16:43:06,58366981,577580800,16439,-61.53,4,-81.58,79.59,8.00,7.4
382,2015-07-31T16:43:06,27354086,577581056,9761,-74.01,4,-67.78,69.07,8.00,7.4
382,2015-07-31T16:43:06,4478321,586251904,4880,-59.91,1,-73.90,62.15,8.00,0.5
382,2015-07-31T16:43:06,19973506,589865664,9761,-72.48,2,-97.90,87.75,8.00,4.8
382,2015-07-31T16:43:06,57986540,589863616,4880,-77.76,1,-91.02,77.66,8.00,0.9
382,2015-07-31T16:43:06,22376609,596320768,4880,-63.02,1,-95.31,6.00,8.00,0.7
382,2015-07-31T16:43:06,56020733,599995904,4880,-89.45,1,-73.90,62.15,8.00,6.2
383,2015-07-31T16:43:06,4111211,500012480,19522,-98.94,1,-73.90,62.15,8.00,3.5
383,2015-07-31T16:43:06,10566841,500010528,9761,-103.74,1,-73.90,62.15,8.00,5.4
383,2015-07-31T16:43:06,41824285,500009056,4880,-66.75,1,-73.90,62.15,8.00,3.3
383,2015-07-31T16:43:06,49508310,503848192,13614,-61.93,3,-70.57,70.34,8.00,0.1
383,2015-07-31T16:43:06,108048,528430464,13780,-90.63,3,-86.92,69.61,8.00,1
383,2015-07-31T16:43:06,66502754,539807232,4880,-97.12,1,-73.90,62.15,8.00,1.4
383,2015-07-31T16:43:06,6590935,539870656,9761,-72.29,2,-83.60,36.72,8.00,5.1
383,2015-07-31T16:43:06,30136159,539935360,14642,-86.49,2,-80.99,43.57,8.00,9.5
383,2015-07-31T16:43:06,26366415,539998976,13945,-71.3,2,-77.19,53.53,8.00,7.3
383,2015-07-31T16:43:06,64847492,540062208,14642,-58.35,2,-81.62,41.89,8.00,3.7
383,2015-07-31T16:43:06,63382935,540127168,10737,-75.89,2,-83.99,35.68,8.00,3.5
383,2015-07-31T16:43:06,54718731,540187904,4880,-92.52,1,-73.90,62.15,8.00,9.4
383,2015-07-31T16:43:06,41153804,552997696,13015,-72.77,5,-62.28,64.89,8.00,3.4
383,2015-07-31T16:43:06,55399046,574996992,4880,-31.72,1,-73.90,62.15,8.00,3.8
383,2015-07-31T16:43:06,58366981,577580544,15413,-104.09,4,-79.43,80.99,8.00,2.7
383,2015-07-31T16:43:06,27354086,577581056,9761,-76.49,4,-67.78,69.07,8.00,6
383,2015-07-31T16:43:06,4478321,586251904,4880,-58.86,1,-73.90,62.15,8.00,1
383,2015-07-31T16:43:06,19973506,589865664,9761,-84.25,1,-97.90,87.75,8.00,2.9
383,2015-07-31T16:43:06,57986540,589863616,4880,-78.61,1,-91.02,77.66,8.00,0.5
383,2015-07-31T16:43:06,22376609,596320768,4880,-95.32,1,-95.31,6.00,8.00,5.4
383,2015-07-31T16:43:06,56020733,599995904,4880,-88.6,1,-73.90,62.15,8.00,7.3
384,2015-07-31T16:43:06,4111211,500012480,19522,-71.37,1,-73.90,62.15,8.00,1.7
384,2015-07-31T16:43:06,10566841,500010528,9761,-71.19,1,-73.90,62.15,8.00,5.8
384,2015-07-31T16:43:06,41824285,500009056,4880,-62.45,1,-73.90,62.15,8.00,2.6
384,2015-07-31T16:43:06,49508310,503848064,12587,-80.07,4,-65.54,68.12,8.00,7.9
384,2015-07-31T16:43:06,108048,528430464,13727,-91.01,3,-87.28,72.65,8.00,4.2
384,2015-07-31T16:43:06,66502754,539807232,4880,-94.1,1,-73.90,62.15,8.00,2
384,2015-07-31T16:43:06,6590935,539870656,9761,-45.29,2,-83.41,37.20,8.00,3.3
384,2015-07-31T16:43:06,30136159,539935360,14642,-75.33,2,-81.44,42.37,8.00,9.2
384,2015-07-31T16:43:06,26366415,539998784,13015,-64.43,1,-76.33,55.78,8.00,0.7
384,2015-07-31T16:43:06,64847492,540062208,14642,-52.78,2,-81.74,41.59,8.00,1.2
384,2015-07-31T16:43:06,63382935,540126912,9761,-90.3,2,-83.46,37.08,8.00,2.4
384,2015-07-31T16:43:06,54718731,540187904,4880,-85.2,1,-73.90,62.15,8.00,1.5
384,2015-07-31T16:43:06,41153804,552997440,11063,-79.72,2,-63.54,62.74,8.00,0.3
384,2015-07-31T16:43:06,55399046,574996992,4880,-72.69,1,-73.90,62.15,8.00,2.6
384,2015-07-31T16:43:06,58366981,577580544,15413,-53.38,4,-79.43,80.99,8.00,5.4
384,2015-07-31T16:43:06,27354086,577580992,9413,-82.39,1,-67.98,62.29,8.00,1.6
384,2015-07-31T16:43:06,4478321,586251904,4880,-83.57,1,-73.90,62.15,8.00,2.9
384,2015-07-31T16:43:06,19973506,589865664,9761,-72.3,1,-97.90,87.75,8.00,7.3
384,2015-07-31T16:43:06,57986540,589863616,4880,-103.81,1,-79.16,60.26,8.00,0.6
384,2015-07-31T16:43:06,22376609,596320768,4880,-104.06,1,-95.31,6.00,8.00,7.7
384,2015-07-31T16:43:06,56020733,599995904,4880,-70.46,1,-73.90,62.15,8.00,0.5
385,2015-07-31T16:43:06,4111211,500012960,22450,-85.38,1,-73.90,62.15,8.00,6.4
385,2015-07-31T16:43:06,10566841,500010528,9761,-71.21,1,-73.90,62.15,8.00,7.4
385,2015-07-31T16:43:06,41824285,500009056,4880,-84.57,1,-73.90,62.15,8.00,1.8
385,2015-07-31T16:43:06,49508310,503847968,12445,-66.2,5,-67.42,72.89,8.00,4.4
385,2015-07-31T16:43:06,108048,528430304,13727,-72.07,3,-87.70,73.42,8.00,1.7
385,2015-07-31T16:43:06,66502754,539807232,4880,-68.72,1,-73.90,62.15,8.00,3.8
385,2015-07-31T16:43:06,6590935,539870656,9761,-59.09,2,-83.41,37.20,8.00,5.5
385,2015-07-31T16:43:06,30136159,539935360,14642,-44.48,2,-81.20,43.01,8.00,4.2
385,2015-07-31T16:43:06,26366415,539998784,13015,-78.24,1,-76.33,55.78,8.00,1.3
385,2015-07-31T16:43:06,64847492,540062208,14642,-101.86,2,-81.78,41.47,8.00,4.5
385,2015-07-31T16:43:06,63382935,540126912,9761,-100.71,2,-83.40,37.23,8.00,6.9
385,2015-07-31T16:43:06,54718731,540187904,4880,-68.07,1,-73.90,62.15,8.00,8.8
385,2015-07-31T16:43:06,41153804,552997440,11063,-96.12,1,-65.83,61.72,8.00,2.1
385,2015-07-31T16:43:06,55399046,574996992,4880,-101.96,1,-73.90,62.15,8.00,1.7
385,2015-07-31T16:43:06,58366981,577580416,16268,-70.29,3,-80.79,83.73,8.00,4.8
385,2015-07-31T16:43:06,27354086,577580992,9413,-101.55,1,-67.98,62.29,8.00,0.5
385,2015-07-31T16:43:06,4478321,586251904,4880,-95.71,1,-73.90,62.15,8.00,6.8
385,2015-07-31T16:43:06,19973506,589865664,9761,-70.5,1,-97.90,87.75,8.00,0.7
385,2015-07-31T16:43:06,57986540,589863616,4880,-79.42,1,-79.16,60.26,8.00,2.9
385,2015-07-31T16:43:06,22376609,596320768,4880,-90.64,1,-95.31,6.00,8.00,7.5
385,2015-07-31T16:43:06,56020733,599995904,4880,-92.86,1,-73.90,62.15,8.00,4.5
386,2015-07-31T16:43:06,4111211,500012960,22450,-90.73,1,-73.90,62.15,8.00,3.8
386,2015-07-31T16:43:06,10566841,500010528,9761,-80.81,1,-73.90,62.15,8.00,2.5
386,2015-07-31T16:43:06,41824285,500011008,4880,-88.15,1,-73.90,62.15,8.00,1.5
386,2015-07-31T16:43:06,49508310,503848000,12550,-83.19,5,-67.93,73.77,8.00,9.1
386,2015-07-31T16:43:06,108048,528429888,13780,-44.38,4,-88.29,73.32,8.00,6.9
386,2015-07-31T16:43:06,66502754,539807232,4880,-95.73,1,-73.90,62.15,8.00,4.5
386,2015-07-31T16:43:06,6590935,539870656,9761,-69.98,2,-83.69,36.49,8.00,2.6
386,2015-07-31T16:43:06,30136159,539935360,14642,-97.67,2,-81.03,43.45,8.00,8
386,2015-07-31T16:43:06,26366415,539998784,13015,-99.47,1,-76.33,55.78,8.00,5.3
386,2015-07-31T16:43:06,64847492,540062208,14642,-88.75,2,-81.83,41.36,8.00,5.7
386,2015-07-31T16:43:06,63382935,540127168,10737,-55.79,2,-83.77,36.28,8.00,4.2
386,2015-07-31T16:43:06,54718731,540187904,4880,-79.08,1,-73.90,62.15,8.00,2
386,2015-07-31T16:43:06,41153804,552997568,11062,-94.15,5,-67.54,65.07,8.00,0.6
386,2015-07-31T16:43:06,55399046,574996992,4880,-74.9,1,-73.90,62.15,8.00,0.8
386,2015-07-31T16:43:06,58366981,577580608,16364,-71.97,3,-83.05,83.65,8.00,8.7
386,2015-07-31T16:43:06,27354086,577580992,9413,-70.2,1,-67.98,62.29,8.00,8.6
386,2015-07-31T16:43:06,4478321,586251904,4880,-92.75,1,-73.90,62.15,8.00,0.1
386,2015-07-31T16:43:06,19973506,589865664,9761,-102.01,1,-97.90,87.75,8.00,0.6
386,2015-07-31T16:43:06,57986540,589863616,4880,-69.93,1,-79.16,60.26,8.00,4.8
386,2015-07-31T16:43:06,22376609,596320768,4880,-32.58,1,-95.31,6.00,8.00,9.7
386,2015-07-31T16:43:06,56020733,599995904,4880,-83.14,1,-73.90,62.15,8.00,6
387,2015-07-31T16:43:06,4111211,500012960,22450,-72.1,1,-73.90,62.15,8.00,0.4
387,2015-07-31T16:43:06,10566841,500010528,9761,-82.37,1,-73.90,62.15,8.00,3.3
387,2015-07-31T16:43:06,41824285,500011008,4880,-90.61,1,-73.90,62.15,8.00,0.4
387,2015-07-31T16:43:06,49508310,503847904,12550,-85.64,4,-65.94,74.86,8.00,2.9
387,2015-07-31T16:43:06,108048,528430176,13727,-92.94,3,-86.53,72.07,8.00,1.5
387,2015-07-31T16:43:06,66502754,539807232,4880,-89.39,1,-73.90,62.15,8.00,1.5
387,2015-07-31T16:43:06,6590935,539870656,9761,-66.96,2,-83.53,36.90,8.00,6.4
387,2015-07-31T16:43:06,30136159,539935616,14642,-101.36,2,-80.15,45.76,8.00,6.2
387,2015-07-31T16:43:06,26366415,539998976,13247,-89.12,2,-78.05,51.26,8.00,9.8
387,2015-07-31T16:43:06,64847492,540062208,14642,-94.27,2,-81.31,42.73,8.00,1.5
387,2015-07-31T16:43:06,63382935,540127168,10737,-76.51,2,-84.09,35.42,8.00,4.3
387,2015-07-31T16:43:06,54718731,540187904,4880,-78.47,1,-73.90,62.15,8.00,0.2
387,2015-07-31T16:43:06,41153804,552997440,11063,-68.49,1,-67.76,61.30,8.00,7
387,2015-07-31T16:43:06,55399046,574996992,4880,-59.58,1,-73.90,62.15,8.00,4.5
387,2015-07-31T16:43:06,58366981,577580608,16364,-100.56,3,-83.05,83.65,8.00,7.8
387,2015-07-31T16:43:06,27354086,577581888,9412,-102.5,4,-66.22,61.07,8.00,6.7
387,2015-07-31T16:43:06,4478321,586251904,4880,-81.03,1,-73.90,62.15,8.00,3.3
387,2015-07-31T16:43:06,19973506,589865664,9761,-89.24,1,-97.90,87.75,8.00,7.9
387,2015-07-31T16:43:06,57986540,589864576,4880,-95.21,1,-79.16,60.26,8.00,0.9
387,2015-07-31T16:43:06,22376609,596320768,4880,-78,1,-95.31,6.00,8.00,6.8
387,2015-07-31T16:43:06,56020733,599995904,4880,-82.95,1,-73.90,62.15,8.00,6.9
388,2015-07-31T16:43:06,4111211,500012960,22450,-45.62,1,-73.90,62.15,8.00,5.7
388,2015-07-31T16:43:06,10566841,500010528,9761,-78.42,1,-73.90,62.15,8.00,9.2
388,2015-07-31T16:43:06,41824285,500011008,4880,-76.51,1,-73.90,62.15,8.00,4.1
388,2015-07-31T16:43:06,49508310,503847744,11931,-57.28,1,-67.47,73.81,8.00,0.3
388,2015-07-31T16:43:06,108048,528430304,14642,-37.49,3,-88.85,75.40,8.00,6.3
388,2015-07-31T16:43:06,66502754,539807232,4880,-30.64,1,-73.90,62.15,8.00,1.9
388,2015-07-31T16:43:06,6590935,539870656,9761,-103.52,2,-83.24,37.66,8.00,6.3
388,2015-07-31T16:43:06,30136159,539935616,14642,-64.56,2,-80.50,44.84,8.00,2.5
388,2015-07-31T16:43:06,26366415,539999168,12202,-93.4,1,-76.31,55.82,8.00,3.6
388,2015-07-31T16:43:06,64847492,540062208,14642,-48.52,2,-81.78,41.48,8.00,1.4
388,2015-07-31T16:43:06,63382935,540127168,10737,-97.8,2,-84.06,35.51,8.00,1
388,2015-07-31T16:43:06,54718731,540187904,4880,-95.55,1,-73.90,62.15,8.00,8.8
388,2015-07-31T16:43:06,41153804,552997312,12507,-70.1,5,-66.45,57.15,8.00,4.7
388,2015-07-31T16:43:06,55399046,574996992,4880,-88.15,1,-73.90,62.15,8.00,0.2
388,2015-07-31T16:43:06,58366981,577580608,15503,-76.21,3,-81.42,81.52,8.00,3.9
388,2015-07-31T16:43:06,27354086,577581888,9412,-60.76,4,-66.22,61.07,8.00,3.3
388,2015-07-31T16:43:06,4478321,586251904,4880,-90.49,1,-73.90,62.15,8.00,4.7
388,2015-07-31T16:43:06,19973506,589865664,9761,-59.6,1,-97.90,87.75,8.00,9.6
388,2015-07-31T16:43:06,57986540,589864576,4880,-37.77,1,-79.16,60.26,8.00,2.1
388,2015-07-31T16:43:06,22376609,596320768,4880,-62.22,1,-95.31,6.00,8.00,0.9
388,2015-07-31T16:43:06,56020733,599995904,4880,-36.05,1,-73.90,62.15,8.00,0.4
389,2015-07-31T16:43:06,4111211,500012960,22450,-103.54,1,-73.90,62.15,8.00,0.1
389,2015-07-31T16:43:06,10566841,500011488,9761,-95.06,1,-73.90,62.15,8.00,1.3
389,2015-07-31T16:43:06,41824285,500011008,4880,-97.95,1,-73.90,62.15,8.00,3.4
389,2015-07-31T16:43:06,49508310,503847616,13286,-94.24,5,-68.43,72.68,8.00,3.5
389,2015-07-31T16:43:06,108048,528430624,14642,-98.27,2,-89.54,76.09,8.00,7.2
389,2015-07-31T16:43:06,66502754,539807232,4880,-89.88,1,-73.90,62.15,8.00,0.8
389,2015-07-31T16:43:06,6590935,539870656,9761,-55.55,2,-82.95,38.42,8.00,0
389,2015-07-31T16:43:06,30136159,539935616,14642,-104.44,2,-80.31,45.35,8.00,4
389,2015-07-31T16:43:06,26366415,539998784,13015,-96.05,1,-76.31,55.82,8.00,4.8
389,2015-07-31T16:43:06,64847492,540062208,14642,-94.07,2,-81.81,41.40,8.00,2.4
389,2015-07-31T16:43:06,63382935,540127168,10737,-92.41,2,-84.03,35.59,8.00,1.9
389,2015-07-31T16:43:06,54718731,540187904,4880,-77.35,1,-73.90,62.15,8.00,2.3
389,2015-07-31T16:43:06,41153804,552997824,13286,-95.39,3,-62.58,64.58,8.00,4.8
389,2015-07-31T16:43:06,55399046,574996992,4880,-84.93,1,-73.90,62.15,8.00,5.5
389,2015-07-31T16:43:06,58366981,577580608,15503,-76.47,3,-81.42,81.52,8.00,2.9
389,2015-07-31T16:43:06,27354086,577581376,9010,-91.21,1,-68.32,58.54,8.00,5.3
389,2015-07-31T16:43:06,4478321,586251904,4880,-32.97,1,-73.90,62.15,8.00,3.9
389,2015-07-31T16:43:06,19973506,589865664,9761,-58.23,1,-97.90,87.75,8.00,3.9
389,2015-07-31T16:43:06,57986540,589864576,4880,-78.86,1,-79.16,60.26,8.00,0.9
389,2015-07-31T16:43:06,22376609,596320768,4880,-104.37,1,-95.31,6.00,8.00,2
389,2015-07-31T16:43:06,56020733,599995904,4880,-30.08,1,-73.90,62.15,8.00,8.5
390,2015-07-31T16:43:08,4111211,500012480,19522,-93.16,1,-73.90,62.15,8.00,2.2
390,2015-07-31T16:43:08,10566841,500011488,9761,-64.92,1,-73.90,62.15,8.00,3.8
390,2015-07-31T16:43:08,41824285,500011008,4880,-88.72,1,-73.90,62.15,8.00,8.3
390,2015-07-31T16:43:08,49508310,503847680,12058,-30.46,4,-62.38,74.08,8.00,4.3
390,2015-07-31T16:43:08,108048,528430464,13666,-61.57,3,-86.95,72.67,8.00,3.5
390,2015-07-31T16:43:08,66502754,539807232,4880,-69.18,1,-73.90,62.15,8.00,5.8
390,2015-07-31T16:43:08,6590935,539870656,9761,-56.18,2,-82.88,38.59,8.00,6.2
390,2015-07-31T16:43:08,30136159,539935616,14642,-101.81,2,-80.08,45.95,8.00,2.2
390,2015-07-31T16:43:08,26366415,539998976,12550,-101.89,2,-78.83,49.22,8.00,6.4
390,2015-07-31T16:43:08,64847492,540062464,14642,-38.98,2,-80.94,43.68,8.00,7.2
390,2015-07-31T16:43:08,63382935,540127168,10737,-84.45,2,-84.21,35.12,8.00,2.3
390,2015-07-31T16:43:08,54718731,540187904,4880,-76.69,1,-73.90,62.15,8.00,7.3
390,2015-07-31T16:43:08,41153804,552997888,12058,-79.24,4,-60.76,65.44,8.00,4.2
390,2015-07-31T16:43:08,55399046,574996992,4880,-73.05,1,-73.90,62.15,8.00,6.6
390,2015-07-31T16:43:08,58366981,577580928,15504,-74.09,4,-81.71,81.69,8.00,1
390,2015-07-31T16:43:08,27354086,577581376,9010,-55.25,1,-68.32,58.54,8.00,1.6
390,2015-07-31T16:43:08,4478321,586251904,4880,-98.69,1,-73.90,62.15,8.00,2.7
390,2015-07-31T16:43:08,19973506,589865344,9761,-102.22,2,-93.74,81.64,8.00,4.2
390,2015-07-31T16:43:08,57986540,589864576,4880,-73.83,1,-79.16,60.26,8.00,0.3
390,2015-07-31T16:43:08,22376609,596320768,4880,-79.13,1,-95.31,6.00,8.00,1.8
390,2015-07-31T16:43:08,56020733,599995904,4880,-99.51,1,-73.90,62.15,8.00,0.9
391,2015-07-31T16:43:08,4111211,500012480,19522,-78.97,1,-73.90,62.15,8.00,5.2
391,2015-07-31T16:43:08,10566841,500012480,9761,-90.8,1,-73.90,62.15,8.00,8.2
391,2015-07-31T16:43:08,41824285,500011008,4880,-35.43,1,-73.90,62.15,8.00,1.4
391,2015-07-31T16:43:08,49508310,503847872,12201,-83.56,5,-64.39,71.85,8.00,0.1
391,2015-07-31T16:43:08,108048,528430496,12550,-98.88,3,-85.64,72.27,8.00,6.1
391,2015-07-31T16:43:08,66502754,539807232,4880,-103.42,1,-73.90,62.15,8.00,9.2
391,2015-07-31T16:43:08,6590935,539870656,9761,-50.78,2,-82.32,40.07,8.00,5.6
391,2015-07-31T16:43:08,30136159,539935616,14642,-104.7,2,-80.72,44.26,8.00,2.7
391,2015-07-31T16:43:08,26366415,539998976,12550,-46.59,1,-78.83,49.22,8.00,1.5
391,2015-07-31T16:43:08,64847492,540062720,13666,-90.14,2,-81.18,43.07,8.00,10
391,2015-07-31T16:43:08,63382935,540126912,9761,-66.85,2,-83.83,36.10,8.00,4.7
391,2015-07-31T16:43:08,54718731,540187904,4880,-47.09,1,-73.90,62.15,8.00,0.9
391,2015-07-31T16:43:08,41153804,552998272,13286,-73.66,5,-60.49,64.88,8.00,1.2
391,2015-07-31T16:43:08,55399046,574996992,4880,-39.14,1,-73.90,62.15,8.00,4.3
391,2015-07-31T16:43:08,58366981,577581184,16652,-75.1,4,-83.16,76.95,8.00,2.2
391,2015-07-31T16:43:08,27354086,577581376,9010,-70.71,1,-68.32,58.54,8.00,3.1
391,2015-07-31T16:43:08,4478321,586251904,4880,-58.73,1,-73.90,62.15,8.00,3.2
391,2015-07-31T16:43:08,19973506,589865344,9761,-65.16,2,-93.74,81.64,8.00,8
391,2015-07-31T16:43:08,57986540,589864576,4880,-67.07,1,-79.16,60.26,8.00,6.9
391,2015-07-31T16:43:08,22376609,596320768,4880,-97.81,1,-95.31,6.00,8.00,4.8
391,2015-07-31T16:43:08,56020733,599995904,4880,-72.35,1,-73.90,62.15,8.00,3.5
392,2015-07-31T16:43:08,4111211,500012480,19522,-81.7,1,-73.90,62.15,8.00,1.3
392,2015-07-31T16:43:08,10566841,500012480,9761,-96.49,1,-73.90,62.15,8.00,6.2
392,2015-07-31T16:43:08,41824285,500013920,4880,-98.8,1,-73.90,62.15,8.00,3.4
392,2015-07-31T16:43:08,49508310,503847968,13178,-96.56,5,-71.64,73.44,8.00,3.8
392,2015-07-31T16:43:08,108048,528430144,12689,-92.52,4,-87.09,72.64,8.00,6
392,2015-07-31T16:43:08,66502754,539807232,4880,-95.44,1,-73.90,62.15,8.00,7.3
392,2015-07-31T16:43:08,6590935,539870656,9761,-74.1,2,-81.91,41.14,8.00,0
392,2015-07-31T16:43:08,30136159,539935360,14642,-51.16,2,-81.60,41.95,8.00,6.9
392,2015-07-31T16:43:08,26366415,539999168,11388,-82.5,1,-77.24,53.39,8.00,2.8
392,2015-07-31T16:43:08,64847492,540062720,13666,-85.4,2,-81.33,42.66,8.00,6.9
392,2015-07-31T16:43:08,63382935,540126912,9761,-59.18,2,-83.72,36.40,8.00,5.4
392,2015-07-31T16:43:08,54718731,540187904,4880,-85.24,1,-73.90,62.15,8.00,0.6
392,2015-07-31T16:43:08,41153804,552998592,13712,-100.07,4,-61.47,65.61,8.00,2.6
392,2015-07-31T16:43:08,55399046,574996992,4880,-99.63,1,-73.90,62.15,8.00,5.2
392,2015-07-31T16:43:08,58366981,577581312,15726,-56.18,4,-80.60,73.34,8.00,0.6
392,2015-07-31T16:43:08,27354086,577581376,9010,-82.86,1,-68.32,58.54,8.00,7
392,2015-07-31T16:43:08,4478321,586251904,4880,-36.71,1,-73.90,62.15,8.00,2.1
392,2015-07-31T16:43:08,19973506,589865344,9761,-93.72,2,-93.74,81.64,8.00,5.3
392,2015-07-31T16:43:08,57986540,589864576,4880,-78.38,1,-79.16,60.26,8.00,10
392,2015-07-31T16:43:08,22376609,596320768,4880,-67.78,1,-95.31,6.00,8.00,6.5
392,2015-07-31T16:43:08,56020733,599995904,4880,-91.56,1,-73.90,62.15,8.00,7.2
393,2015-07-31T16:43:08,4111211,500012480,19522,-79.14,1,-73.90,62.15,8.00,8
393,2015-07-31T16:43:08,10566841,500012480,9761,-89.11,1,-73.90,62.15,8.00,0
393,2015-07-31T16:43:08,41824285,500013920,4880,-31.66,1,-73.90,62.15,8.00,5.6
393,2015-07-31T16:43:08,49508310,503848192,13828,-76.4,5,-71.36,72.43,8.00,0.1
393,2015-07-31T16:43:08,108048,528430144,12550,-68.2,2,-88.55,74.34,8.00,3.7
393,2015-07-31T16:43:08,66502754,539807232,4880,-87.89,1,-73.90,62.15,8.00,3.6
393,2015-07-31T16:43:08,6590935,539870400,9761,-62.69,1,-80.93,43.71,8.00,2.9
393,2015-07-31T16:43:08,30136159,539935232,14642,-95.61,1,-80.91,43.78,8.00,7.2
393,2015-07-31T16:43:08,26366415,539999296,12550,-96.64,2,-82.24,40.27,8.00,4.7
393,2015-07-31T16:43:08,64847492,540062592,13558,-94.12,1,-80.29,45.39,8.00,9.9
393,2015-07-31T16:43:08,63382935,540126912,9761,-97.25,1,-82.62,39.28,8.00,1.7
393,2015-07-31T16:43:08,54718731,540187904,4880,-69.59,1,-73.90,62.15,8.00,4.5
393,2015-07-31T16:43:08,41153804,552998912,13713,-68.32,5,-64.66,69.67,8.00,7.1
393,2015-07-31T16:43:08,55399046,574996992,4880,-56.93,1,-73.90,62.15,8.00,1.5
393,2015-07-31T16:43:08,58366981,577581312,15669,-35.15,4,-77.21,70.04,8.00,0.6
393,2015-07-31T16:43:08,27354086,577581376,9010,-32.75,1,-68.32,58.54,8.00,6.6
393,2015-07-31T16:43:08,4478321,586251904,4880,-98.68,1,-73.90,62.15,8.00,7.6
393,2015-07-31T16:43:08,19973506,589865344,9761,-66.64,2,-93.74,81.64,8.00,4.8
393,2015-07-31T16:43:08,57986540,589864576,4880,-62.45,1,-91.02,77.66,8.00,4.1
393,2015-07-31T16:43:08,22376609,596320768,4880,-88.73,1,-95.31,6.00,8.00,0.5
393,2015-07-31T16:43:08,56020733,599995904,4880,-103.08,1,-73.90,62.15,8.00,2
394,2015-07-31T16:43:08,4111211,500012480,19522,-62.45,1,-73.90,62.15,8.00,0.3
394,2015-07-31T16:43:08,10566841,500012480,9761,-72.11,1,-73.90,62.15,8.00,2.7
394,2015-07-31T16:43:08,41824285,500013920,4880,-73.04,1,-73.90,62.15,8.00,2.5
394,2015-07-31T16:43:08,49508310,503848160,13089,-64.78,3,-69.49,73.57,8.00,2.8
394,2015-07-31T16:43:08,108048,528429984,12689,-95.81,3,-88.02,73.83,8.00,3.1
394,2015-07-31T16:43:08,66502754,539807232,4880,-94.98,1,-73.90,62.15,8.00,2.1
394,2015-07-31T16:43:08,6590935,539870400,9761,-77.07,2,-81.08,43.32,8.00,3.5
394,2015-07-31T16:43:08,30136159,539935232,14642,-89.2,2,-80.47,44.93,8.00,7.5
394,2015-07-31T16:43:08,26366415,539999680,11591,-61.65,2,-83.93,35.83,8.00,3.3
394,2015-07-31T16:43:08,64847492,540062912,13558,-86.38,2,-79.34,47.89,8.00,1
394,2015-07-31T16:43:08,63382935,540126912,9761,-78.76,2,-82.76,38.92,8.00,6.1
394,2015-07-31T16:43:08,54718731,540187904,4880,-90.3,1,-73.90,62.15,8.00,6.7
394,2015-07-31T16:43:08,41153804,552998592,13754,-104.26,4,-66.54,67.55,8.00,6.5
394,2015-07-31T16:43:08,55399046,574996992,4880,-91.28,1,-73.90,62.15,8.00,2.2
394,2015-07-31T16:43:08,58366981,577581440,15618,-86,4,-78.15,70.90,8.00,2.7
394,2015-07-31T16:43:08,27354086,577581376,9010,-78.37,1,-68.32,58.54,8.00,9.5
394,2015-07-31T16:43:08,4478321,586251904,4880,-72.07,1,-73.90,62.15,8.00,1.8
394,2015-07-31T16:43:08,19973506,589865344,9761,-35.58,2,-93.74,81.64,8.00,5.6
394,2015-07-31T16:43:08,57986540,589864576,4880,-104.03,1,-91.02,77.66,8.00,3.9
394,2015-07-31T16:43:08,22376609,596320768,4880,-79.71,1,-95.31,6.00,8.00,8.9
394,2015-07-31T16:43:08,56020733,599995904,4880,-55.64,1,-73.90,62.15,8.00,4.9
395,2015-07-31T16:43:08,4111211,500012480,19522,-74.23,1,-73.90,62.15,8.00,4.2
395,2015-07-31T16:43:08,10566841,500010528,9761,-93.79,1,-73.90,62.15,8.00,4.8
395,2015-07-31T16:43:08,41824285,500013920,4880,-59.21,1,-73.90,62.15,8.00,7.8
395,2015-07-31T16:43:08,49508310,503847968,14006,-79.52,5,-72.37,73.38,8.00,2.3
395,2015-07-31T16:43:08,108048,528429824,12690,-37.56,3,-89.82,76.32,8.00,3.3
395,2015-07-31T16:43:08,66502754,539807232,4880,-102.03,1,-73.90,62.15,8.00,2
395,2015-07-31T16:43:08,6590935,539870656,10845,-62.3,2,-80.82,44.01,8.00,4.2
395,2015-07-31T16:43:08,30136159,539935232,14642,-100.26,2,-81.00,43.52,8.00,1
395,2015-07-31T16:43:08,26366415,539999680,12811,-65.3,2,-81.93,41.09,8.00,7.2
395,2015-07-31T16:43:08,64847492,540062912,12472,-82.72,2,-80.45,44.97,8.00,1.4
395,2015-07-31T16:43:08,63382935,540126912,9761,-76.39,2,-82.46,39.71,8.00,0.4
395,2015-07-31T16:43:08,54718731,540187904,4880,-46.95,1,-73.90,62.15,8.00,10
395,2015-07-31T16:43:08,41153804,552998528,14642,-80.69,5,-67.03,66.43,8.00,4.3
395,2015-07-31T16:43:08,55399046,574996992,4880,-82.21,1,-73.90,62.15,8.00,8.6
395,2015-07-31T16:43:08,58366981,577581568,15669,-38.77,3,-77.82,70.65,8.00,5.8
395,2015-07-31T16:43:08,27354086,577581376,9010,-57.59,1,-68.32,58.54,8.00,2.7
